2745	22063.5	92611.8
2746	30625.1	85815.9
2747	25049.6	79717.6
2748	27977.3	74242.7
2749	24745.4	69288
2750	30713.3	64804.5
2751	23418.6	60739.9
2752	18390.9	57043.1
2753	9653.63	53681.4
2754	10693.1	50600.5
2755	12682.3	47803.5
2756	8710.59	45255.6
2757	5925	42928.6
2758	10146.5	40789.2
2759	10224	38839.8
2760	12135.8	37019.3
2761	9011.18	35304.2
2762	6073.98	33671.8
2763	4962.6	32098.7
2764	2342.27	30586.4
2765	12326.6	29076.6
2766	9794.44	27588.9
2767	8093.11	26143
2768	1672.43	24694.6
2769	4473.98	23250
2770	8560.65	21844.5
2771	11103.8	20467.9
2772	14449.4	19126.6
2773	17600.2	17840.5
2774	52647.5	16615.1
2775	137992	15447.5
2776	319617	14355.9
2777	530864	13340.2
2778	716791	12429.8
2779	809519	11646.6
2780	825177	11083.6
2781	822363	10944.1
2782	833780	11567.2
2783	907898	13541
2784	998850	17548.5
2785	1.0693e+06	24372.9
2786	1.07289e+06	34734.5
2787	1.01348e+06	49228.9
2788	931011	68327.5
2789	822834	92395.5
2790	706646	121643
2791	588207	156088
2792	488476	195559
2793	402519	239553
2794	329362	287317
2795	265369	337788
2796	214453	389741
2797	183683	441825
2798	159720	492565
2799	145764	540510
2800	124826	584215
2801	107410	622392
2802	96201.6	653905
2803	85250.2	677884
2804	86670.5	693802
2805	76548	701422
2806	68823.2	700823
2807	60576.4	692333
2808	55257	676546
2809	59207.6	654253
2810	52615.7	626375
2811	49895.5	593921
2812	47146.7	557952
2813	45419.6	519518
2814	51439.8	479611
2815	49008.6	439174
2816	49346.4	399023
2817	43028.9	359882
2818	40921.8	322338
2819	42345.3	286855
2820	39907.5	253803
2821	42948.5	223406
2822	37580.3	195821
2823	37482.8	171081
2824	35244.2	149145
2825	35788.5	129932
2826	32706.2	113275
2827	25559	99005.1
2828	26007.3	86911.4
2829	24065.4	76775.8
2830	25388.7	68383.2
2831	21784.1	61484.4
2832	20399.4	55882.7
2833	21284.4	51358.3
2834	16772.7	47720.4
2835	16431.7	44799
2836	14317	42436.4
2837	16323.8	40510.1
2838	14700.1	38893.6
2839	7844.2	37505.7
2840	8865.18	36261.9
2841	7371.05	35107.4
2842	5727.52	33999.6
2843	4308.1	32898.8
2844	5055.15	31789.7
2845	6150.85	30652.9
2846	6150.85	29488.3
2847	6150.85	28276.9
2848	6150.85	27021.2
2849	6150.85	25734.9
2850	6150.85	24410.9
2851	6150.85	23059
2852	6150.85	21682.9
2853	6150.85	20298.6
2854	6150.85	18905.6
2855	6150.85	17505
2856	6150.85	16120.1
2857	6150.85	14748.8
2858	6150.85	13408.9
2859	6150.85	12103.8
2860	6150.85	10840.3
2861	6150.85	9637.2
2862	6150.85	8492.89
2863	6150.85	7414.78
2864	6150.85	6409.74
2865	6150.85	5488
2866	6150.85	4646.62
2867	6150.85	3880.1
2868	6150.85	3200.56
2869	6150.85	2601.7
2870	6150.85	2073.27
2871	6150.85	1619.99
2872	6150.85	1235.41
2873	6150.85	909.788
2874	6150.85	640.525
2875	6150.85	423.368
2876	6150.85	249.167
2877	6150.85	111.886
2878	6150.85	9.41208
2879	6150.85	-65.6328
2880	6150.85	-119.761
2881	6150.85	-154.279
2882	6150.85	-172.738
2883	6150.85	-181.684
2884	6150.85	-182.274
2885	6150.85	-174.771
2886	6150.85	-164.511
2887	6150.85	-151.936
2888	6150.85	-136.732
2889	6150.85	-121.711
2890	6150.85	-106.776
2891	6150.85	-92.6434
2892	6150.85	-79.6319
2893	6150.85	-67.6198
2894	6150.85	-57.0862
2895	6150.85	-47.8254
2896	6150.85	-39.7419
2897	6150.85	-32.8696
2898	6150.85	-27.0629
2899	6150.85	-22.156
2900	6150.85	-18.0651
2901	6150.85	-14.7067
2902	6150.85	-11.9373
2903	6150.85	-9.64604
2904	6150.85	-7.79453
2905	6150.85	-6.28516
2906	6150.85	-5.03265
2907	6150.85	-4.02311
2908	6150.85	-3.19517
2909	6150.85	-2.50078
2910	6150.85	-1.93536
2911	6150.85	-1.46871
2912	6150.85	-1.07514
2913	6150.85	-0.751862
2914	6150.85	-0.485551
2915	6150.85	-0.264437
2916	6150.85	-0.0852465
2917	6150.85	0.0582618
2918	6150.85	0.171246
2919	6150.85	0.257194
2920	6150.85	0.32014
2921	6150.85	0.362801
2922	6150.85	0.388134
2923	6150.85	0.399597
2924	6150.85	0.399113
2925	6150.85	0.388692
2926	6150.85	0.371399
2927	6150.85	0.348782
2928	6150.85	0.321867
2929	6150.85	0.292905
2930	6150.85	0.263158
2931	6150.85	0.232886
2932	6150.85	0.203464
2933	6150.85	0.175779
2934	6150.85	0.149615
2935	6150.85	0.125616
2936	6150.85	0.104202
2937	6150.85	0.0850375
2938	6150.85	0.0682174
2939	6150.85	0.0538321
2940	6150.85	0.0415721
2941	6150.85	0.0312547
2942	6150.85	0.0228247
2943	6150.85	0.016009
2944	6150.85	0.0105449
2945	6150.85	0.00631048
2946	6150.85	0.00312464
2947	6150.85	0.000749622
2948	6150.85	-0.000963534
2949	6150.85	-0.00206959
2950	6150.85	-0.00276297
2951	6150.85	-0.00317776
2952	6150.85	-0.00330706
2953	6150.85	-0.0032744
2954	6150.85	-0.00314943
2955	6150.85	-0.00293682
2956	6150.85	-0.00268181
2957	6150.85	-0.00240796
2958	6150.85	-0.00214599
2959	6150.85	-0.00189255
2960	6150.85	-0.00166231
2961	6150.85	-0.00145146
2962	6150.85	-0.00126567
2963	6150.85	-0.00110388
2964	6150.85	-0.00096117
2965	6150.85	-0.000837158
2966	6150.85	-0.000730848
2967	6150.85	-0.000639606
2968	6150.85	-0.000559707
2969	6150.85	-0.000490463
2970	6150.85	-0.00043083
2971	6150.85	-0.000377484
2972	6150.85	-0.000330245
2973	6150.85	-0.000288931
2974	6150.85	-0.000251482
2975	6150.85	-0.000217877
2976	6150.85	-0.000187982
2977	6150.85	-0.000161098
2978	6150.85	-0.000137065
2979	6150.85	-0.000115567
2980	6150.85	-9.6469e-05
2981	6150.85	-7.95747e-05
2982	6150.85	-6.48464e-05
2983	6150.85	-5.21647e-05
2984	6150.85	-4.13318e-05
2985	6150.85	-3.22025e-05
2986	6150.85	-2.4611e-05
2987	6150.85	-1.844e-05
2988	6150.85	-1.33916e-05
2989	6150.85	-9.48212e-06
2990	6150.85	-6.62727e-06
2991	6150.85	-4.42411e-06
2992	6150.85	-2.76831e-06
2993	6150.85	-1.61034e-06
2994	6150.85	-8.56661e-07
2995	6150.85	-3.08173e-07

2563	81411.2	0
2564	81411.2	0
2565	81411.2	0.00544817
2566	81411.2	0.722233
2567	121875	9.1756
2568	77777	47.3899
2569	77777	139.733
2570	77777	331.075
2571	77777	606.279
2572	54031.9	1056
2573	66389	1615.17
2574	39252	2455.09
2575	39252	3541.8
2576	39252	4886.13
2577	75683	6322.06
2578	75838.6	7941.91
2579	45309.3	9769.09
2580	6607.56	11661.8
2581	21167.7	13671.6
2582	88135.6	15570.6
2583	76807.8	17538.4
2584	47447.5	19504.4
2585	6312.6	21389.2
2586	9384.51	23176.4
2587	43998.5	24875
2588	14328.7	26623.9
2589	36126.1	28216.3
2590	12657.3	29775.8
2591	40769.8	31360.9
2592	18987.2	32726.5
2593	64974.5	33980.8
2594	46427.6	35163.4
2595	92412.3	36166.1
2596	109195	36886
2597	200451	37417
2598	476402	37856.3
2599	1.2367e+06	38030.9
2600	2.8387e+06	38119.4
2601	4.72549e+06	38138
2602	6.35822e+06	38332
2603	7.19086e+06	39002.5
2604	7.27679e+06	41039.5
2605	6.95986e+06	46205.2
2606	6.33885e+06	57696.3
2607	5.54913e+06	80642.5
2608	4.65008e+06	121312
2609	3.77812e+06	186547
2610	3.05892e+06	282454
2611	2.4312e+06	413787
2612	2.04364e+06	583126
2613	1.78817e+06	790784
2614	1.80653e+06	1.03404e+06
2615	1.91521e+06	1.30735e+06
2616	2.13306e+06	1.60284e+06
2617	2.3154e+06	1.91057e+06
2618	2.39077e+06	2.21961e+06
2619	2.35207e+06	2.51826e+06
2620	2.21591e+06	2.79599e+06
2621	2.06935e+06	3.04422e+06
2622	1.84857e+06	3.25602e+06
2623	1.62975e+06	3.42713e+06
2624	1.36567e+06	3.55531e+06
2625	1.12711e+06	3.64058e+06
2626	997338	3.68478e+06
2627	855253	3.69091e+06
2628	862833	3.66305e+06
2629	990347	3.60565e+06
2630	1.36007e+06	3.52343e+06
2631	1.87568e+06	3.42077e+06
2632	2.33193e+06	3.30185e+06
2633	2.58889e+06	3.17035e+06
2634	2.53882e+06	3.02971e+06
2635	2.37355e+06	2.88321e+06
2636	2.23178e+06	2.73396e+06
2637	2.0036e+06	2.58554e+06
2638	1.77796e+06	2.44146e+06
2639	1.48999e+06	2.30524e+06
2640	1.39231e+06	2.17995e+06
2641	1.32828e+06	2.06816e+06
2642	1.44856e+06	1.97166e+06
2643	1.48347e+06	1.8914e+06
2644	1.50226e+06	1.82761e+06
2645	1.51079e+06	1.77945e+06
2646	1.6686e+06	1.74541e+06
2647	2.0952e+06	1.72345e+06
2648	2.59629e+06	1.71104e+06
2649	2.98199e+06	1.70583e+06
2650	3.12381e+06	1.70521e+06
2651	3.02906e+06	1.70727e+06
2652	2.87292e+06	1.71044e+06
2653	2.62877e+06	1.71407e+06
2654	2.28115e+06	1.71837e+06
2655	1.90495e+06	1.72407e+06
2656	1.59673e+06	1.73259e+06
2657	1.38038e+06	1.74526e+06
2658	1.12402e+06	1.76314e+06
2659	927683	1.78681e+06
2660	751247	1.81644e+06
2661	664536	1.85123e+06
2662	630481	1.8897e+06
2663	533459	1.92994e+06
2664	563160	1.96935e+06
2665	706555	2.00511e+06
2666	1.15682e+06	2.03423e+06
2667	1.65284e+06	2.05393e+06
2668	2.14097e+06	2.06216e+06
2669	2.42216e+06	2.0572e+06
2670	2.62179e+06	2.03827e+06
2671	2.73188e+06	2.00541e+06
2672	2.76751e+06	1.95964e+06
2673	2.63978e+06	1.90347e+06
2674	2.38223e+06	1.83999e+06
2675	2.19896e+06	1.77304e+06
2676	2.17821e+06	1.70665e+06
2677	2.48112e+06	1.64507e+06
2678	2.96816e+06	1.59191e+06
2679	3.52286e+06	1.5502e+06
2680	3.87955e+06	1.52212e+06
2681	4.00208e+06	1.50868e+06
2682	3.91501e+06	1.51029e+06
2683	3.6556e+06	1.52659e+06
2684	3.28469e+06	1.55715e+06
2685	2.84907e+06	1.60126e+06
2686	2.409e+06	1.65836e+06
2687	2.03684e+06	1.72778e+06
2688	1.78188e+06	1.80855e+06
2689	1.73515e+06	1.89923e+06
2690	1.96475e+06	1.99802e+06
2691	2.34123e+06	2.10254e+06
2692	2.7243e+06	2.20984e+06
2693	2.87451e+06	2.31664e+06
2694	2.84331e+06	2.4192e+06
2695	2.67835e+06	2.51401e+06
2696	2.42938e+06	2.598e+06
2697	2.20985e+06	2.66897e+06
2698	2.0929e+06	2.72573e+06
2699	2.18105e+06	2.76815e+06
2700	2.37194e+06	2.79674e+06
2701	2.54948e+06	2.81249e+06
2702	2.64721e+06	2.81676e+06
2703	2.69207e+06	2.81112e+06
2704	2.68736e+06	2.79712e+06
2705	2.61147e+06	2.77642e+06
2706	2.43767e+06	2.75074e+06
2707	2.18263e+06	2.72176e+06
2708	1.93249e+06	2.69106e+06
2709	1.65525e+06	2.65992e+06
2710	1.38578e+06	2.62957e+06
2711	1.17687e+06	2.60095e+06
2712	987320	2.57475e+06
2713	848638	2.55118e+06
2714	709902	2.52982e+06
2715	639290	2.50997e+06
2716	578277	2.49042e+06
2717	523180	2.46954e+06
2718	468047	2.4455e+06
2719	418706	2.4165e+06
2720	388905	2.38095e+06
2721	359332	2.33744e+06
2722	337505	2.28494e+06
2723	301262	2.22293e+06
2724	266632	2.15133e+06
2725	249476	2.07045e+06
2726	248143	1.98108e+06
2727	251100	1.88429e+06
2728	230329	1.78143e+06
2729	198892	1.67412e+06
2730	192917	1.56387e+06
2731	200382	1.45236e+06
2732	191695	1.3412e+06
2733	163645	1.23187e+06
2734	143119	1.12569e+06
2735	146548	1.02381e+06
2736	143419	927194
2737	142665	836547
2738	128762	752352
2739	130475	674941
2740	108759	604407
2741	109492	540636
2742	95723.6	483477
2743	84787.9	432655
2744	84377.6	387753
2745	74587.2	348334
2746	71672.1	313936
2747	70002	284037
2748	61864.8	258168
2749	55320.3	235785
2750	44542.3	216420
2751	49580	199648
2752	50506.9	185060
2753	34716.7	172289
2754	25818.3	160991
2755	26669.5	150911
2756	52415.9	141815
2757	26130.7	133498
2758	19960	125790
2759	16579.7	118603
2760	54967.6	111817
2761	43214.2	105335
2762	4948.41	99154.1
2763	3722.08	93213
2764	4367.51	87490.9
2765	21188.4	82020.7
2766	19504.7	76737
2767	11532	71722.9
2768	11532	66965.4
2769	11532	62456.4
2770	18081	58158.4
2771	22281	54074.8
2772	13311.6	50265.1
2773	13311.6	46669.1
2774	13311.6	43262.7
2775	21925	40024.3
2776	22565.7	37014.6
2777	11033.7	34175.4
2778	11033.7	31510.7
2779	11033.7	29017.4
2780	9538.84	26682.6
2781	2206.77	24572.6
2782	9325.26	22611.1
2783	2135.59	20821.2
2784	7901.57	19244.1
2785	1708.48	17794.7
2786	9681.16	16488.7
2787	12172.7	15340.8
2788	25341.9	14311.1
2789	27192.5	13370.3
2790	44349.3	12513.4
2791	131269	11767.2
2792	361556	11080.7
2793	832163	10469.2
2794	1.38577e+06	9934.4
2795	1.86292e+06	9531.02
2796	2.10523e+06	9340.1
2797	2.13064e+06	9593.75
2798	2.04322e+06	10801
2799	1.86127e+06	13900.7
2800	1.62309e+06	20400.3
2801	1.3528e+06	32125
2802	1.09895e+06	51082.6
2803	885324	79073.9
2804	705583	117485
2805	569050	167086
2806	451881	227955
2807	365392	299291
2808	302535	379461
2809	273778	466142
2810	244236	556385
2811	217185	646933
2812	174474	734265
2813	148350	815101
2814	146997	886627
2815	141801	946464
2816	131550	992936
2817	103645	1.02495e+06
2818	119393	1.04213e+06
2819	92541	1.04471e+06
2820	87771.2	1.03344e+06
2821	92754.2	1.00953e+06
2822	125805	974523
2823	95047.5	930204
2824	63995.3	878447
2825	69263.1	821186
2826	70615.5	760272
2827	82001.3	697492
2828	75822.6	634360
2829	76481.9	572307
2830	64280.1	512469
2831	76452.7	455742
2832	92930.6	402765
2833	99014.8	354022
2834	80563.2	309822
2835	65419	270220
2836	57304	235220
2837	79462.5	204628
2838	77241.7	178293
2839	55785.9	155933
2840	38938.2	137196
2841	37372.2	121682
2842	48582	109076
2843	36698.4	99005
2844	39356.3	91015.4
2845	32460.6	84819.6
2846	39664.8	80102.7
2847	33585.2	76474.2
2848	37766.5	73679.5
2849	41088.7	71532.4
2850	64200.7	69787.7
2851	62767.3	68245.5
2852	84377.1	66808.5
2853	213600	65427.1
2854	568855	63964.6
2855	1.29361e+06	62436.7
2856	2.12492e+06	60843.4
2857	2.85657e+06	59229.5
2858	3.22812e+06	57770.1
2859	3.26709e+06	56839.7
2860	3.13304e+06	57210.2
2861	2.85404e+06	60372.3
2862	2.48881e+06	68645.9
2863	2.07436e+06	84843.2
2864	1.68511e+06	112056
2865	1.35754e+06	153047
2866	1.08193e+06	209972
2867	872572	284018
2868	692907	375315
2869	560285	482645
2870	463903	603538
2871	419806	734440
2872	374507	870840
2873	333028	1.00778e+06
2874	267536	1.13985e+06
2875	227477	1.26207e+06
2876	225403	1.37012e+06
2877	217435	1.46035e+06
2878	201716	1.53022e+06
2879	158928	1.57806e+06
2880	126837	1.60326e+06
2881	141901	1.60623e+06
2882	134587	1.58808e+06
2883	142228	1.55065e+06
2884	108717	1.49632e+06
2885	92016.8	1.4278e+06
2886	98129.4	1.34793e+06
2887	106207	1.25963e+06
2888	108281	1.16575e+06
2889	103885	1.06895e+06
2890	70404.4	971587
2891	90161.2	875732
2892	98566	783147
2893	140391	695180
2894	114765	612930
2895	99439.3	537081
2896	92235.2	468081
2897	100312	406113
2898	98136.6	351165
2899	82910.9	303079
2900	72842.2	261533
2901	59598.1	226145
2902	59707.2	196428
2903	69000.9	171761
2904	66478	151665
2905	59694.1	135498
2906	38422.2	122679
2907	44753.2	112691
2908	56423.8	104955
2909	62077.7	99085.3
2910	42284.3	94604.5
2911	34383.5	91159
2912	38858.8	88452.7
2913	38479.3	86226.8
2914	26532.8	84303.2
2915	24915.4	82497
2916	23539.6	80725.2
2917	32071.8	78917.2
2918	1105.06	77007.3
2919	6261.85	74942.2
2920	7873.37	72756.5
2921	16391.3	70437.7
2922	17588.3	67948
2923	28685.5	65338
2924	84905.6	62626.2
2925	233857	59799.7
2926	538250	56879.3
2927	896326	53860.6
2928	1.20495e+06	50828.6
2929	1.36168e+06	47846.4
2930	1.37811e+06	45074.1
2931	1.32157e+06	42860.2
2932	1.20388e+06	41874
2933	1.04982e+06	43100.3
2934	874999	47734.4
2935	710807	57134.5
2936	572635	72464.6
2937	456376	94688.8
2938	368066	124308
2939	292280	161357
2940	236338	205387
2941	195682	255325
2942	177082	309651
2943	157974	366491
2944	140477	423716
2945	112851	479039
2946	95953.9	530334
2947	95078.7	575764
2948	91717.6	613783
2949	85087.5	643281
2950	67038.6	663541
2951	53502	674311
2952	59856.2	675721
2953	56771.1	668238
2954	59994.1	652643
2955	59872.2	629915
2956	38814.3	601189
2957	41392.7	567674
2958	44799.9	530585
2959	66653.1	491124
2960	50682.7	450426
2961	29697.8	409480
2962	38031.5	369172
2963	41576.8	330239
2964	58750.8	293271
2965	53603	258720
2966	48701.7	226899
2967	38906.4	197994
2968	42313.5	172086
2969	47658.1	149133
2970	42705.9	129093
2971	35378.9	111821
2972	25139.5	97135.4
2973	25185.5	84839.3
2974	37018.2	74644.4
2975	35183.6	66372.5
2976	28012.6	59737.1
2977	16207.1	54491.9
2978	18877.7	50408.4
2979	23407.4	47264.6
2980	21321.6	44902.4
2981	20289.4	43091.2
2982	15754.8	41709.9
2983	21020.8	40649.1
2984	14629.7	39753.6
2985	16262	38957.3
2986	15097.3	38212.2
2987	24194.3	37451.7
2988	27304.4	36629
2989	25983.8	35749.5
2990	76908.9	34799.7
2991	211832	33762.5
2992	487556	32669.7
2993	811908	31514.7
2994	1.09146e+06	30348.3
2995	1.23343e+06	29232.2
2996	1.24832e+06	28313.1
2997	1.1971e+06	27888.6
2998	1.0905e+06	28515.3
2999	950949	31099
3000	792589	36708.5
3001	643861	46529.2
3002	518702	61626.1
3003	413393	82832.6
3004	333400	110606
3005	264752	145000
3006	214079	185568
3007	177252	231351
3008	160403	281018
3009	143095	332842
3010	127246	384906
3011	102223	435178
3012	86916.7	481727
3013	86123.9	522897
3014	83079.4	557308
3015	77073.7	583969
3016	60724.7	602235
3017	48463	611881
3018	54218.8	613045
3019	51424.2	606154
3020	54343.7	591905
3021	41539.7	571207
3022	35158.6	545088
3023	37494.2	514629
3024	40580.5	480950
3025	41372.9	445136
3026	33782.3	408199
3027	26900.8	371043
3028	34449.6	334461
3029	37661	299117
3030	44792.8	265533
3031	38203.2	234130
3032	37994.7	205160
3033	35242.1	178798
3034	38328.3	155113
3035	33573.8	134093
3036	26859	115685
3037	24982.2	99754.6
3038	22771.8	86156.8
3039	22813.5	74706.3
3040	21896	65177.5
3041	19894.1	57381.6
3042	19518.7	51071.1
3043	14680.7	46035.2
3044	17099.7	42072.1
3045	16140.4	38978.1
3046	18142.4	36592.7
3047	13429.5	34739.5
3048	13137.6	33289.2
3049	14847.5	32131
3050	12345.1	31164.8
3051	9592.53	30314.6
3052	7215.27	29524.9
3053	8466.44	28754.7
3054	10301.5	27971.6
3055	10301.5	27169.4
3056	10301.5	26320.1
3057	10301.5	25431.4
3058	10301.5	24507.4
3059	10301.5	23538.4
3060	10301.5	22538.5
3061	10301.5	21507.5
3062	10301.5	20451.1
3063	10301.5	19365.8
3064	10301.5	18248.4
3065	10301.5	17116.2
3066	10301.5	15967.3
3067	10301.5	14803.7
3068	10301.5	13631.3
3069	10301.5	12469.7
3070	10301.5	11321.1
3071	10301.5	10190.5
3072	10301.5	9097.67
3073	10301.5	8041.03
3074	10301.5	7046.4
3075	10301.5	6113.46
3076	10301.5	5234.72
3077	10301.5	4437.17
3078	10301.5	3713.67
3079	10301.5	3057.41
3080	10301.5	2480.52
3081	10301.5	1974.98
3082	10301.5	1536.54
3083	10301.5	1163.63
3084	10301.5	850.089
3085	10301.5	592.781
3086	10301.5	382.144
3087	10301.5	214.326
3088	10301.5	86.7501
3089	10301.5	-11.7046
3090	10301.5	-83.5819
3091	10301.5	-129.769
3092	10301.5	-161.494
3093	10301.5	-179.257
3094	10301.5	-182.771
3095	10301.5	-181.038
3096	10301.5	-173.864
3097	10301.5	-160.918
3098	10301.5	-146.863
3099	10301.5	-131.452
3100	10301.5	-116.012
3101	10301.5	-101.209
3102	10301.5	-86.9871
3103	10301.5	-74.2025
3104	10301.5	-62.679
3105	10301.5	-52.4587
3106	10301.5	-43.6178
3107	10301.5	-36.0422
3108	10301.5	-29.6084
3109	10301.5	-24.1803
3110	10301.5	-19.7085
3111	10301.5	-16.0382
3112	10301.5	-12.9834
3113	10301.5	-10.5262
3114	10301.5	-8.5472
3115	10301.5	-6.90441
3116	10301.5	-5.59401
3117	10301.5	-4.53242
3118	10301.5	-3.64139
3119	10301.5	-2.9208
3120	10301.5	-2.32806
3121	10301.5	-1.82267
3122	10301.5	-1.4038
3123	10301.5	-1.05355
3124	10301.5	-0.754251
3125	10301.5	-0.503861
3126	10301.5	-0.295412
3127	10301.5	-0.121548
3128	10301.5	0.0200395
3129	10301.5	0.132894
3130	10301.5	0.221088
3131	10301.5	0.286503
3132	10301.5	0.332298
3133	10301.5	0.361686
3134	10301.5	0.375846
3135	10301.5	0.378034
3136	10301.5	0.371205
3137	10301.5	0.3558
3138	10301.5	0.334648
3139	10301.5	0.31017
3140	10301.5	0.282376
3141	10301.5	0.253277
3142	10301.5	0.224603
3143	10301.5	0.196023
3144	10301.5	0.168707
3145	10301.5	0.143527
3146	10301.5	0.120199
3147	10301.5	0.0991121
3148	10301.5	0.0805369
3149	10301.5	0.0642501
3150	10301.5	0.0502205
3151	10301.5	0.038365
3152	10301.5	0.0285301
3153	10301.5	0.0204579
3154	10301.5	0.0139366
3155	10301.5	0.00885747
3156	10301.5	0.00494847
3157	10301.5	0.00195643
3158	10301.5	-0.000126934
3159	10301.5	-0.00158146
3160	10301.5	-0.002575
3161	10301.5	-0.00310024
3162	10301.5	-0.00333638
3163	10301.5	-0.00339964
3164	10301.5	-0.00328658
3165	10301.5	-0.00307399
3166	10301.5	-0.00280405
3167	10301.5	-0.00252894
3168	10301.5	-0.00224476
3169	10301.5	-0.00197703
3170	10301.5	-0.00172612
3171	10301.5	-0.00150242
3172	10301.5	-0.00130493
3173	10301.5	-0.00113122
3174	10301.5	-0.000980576
3175	10301.5	-0.000851435
3176	10301.5	-0.000742925
3177	10301.5	-0.000648815
3178	10301.5	-0.0005683
3179	10301.5	-0.000500657
3180	10301.5	-0.000440549
3181	10301.5	-0.000388026
3182	10301.5	-0.000343001
